,lower_longitude,upper_longitude,lower_latitude,upper_latitude,fire_count
3070,-67.0,-66.0,45.0,46.0,44
3071,-67.0,-66.0,46.0,47.0,1
3072,-67.0,-66.0,47.0,48.0,11
3073,-67.0,-66.0,48.0,49.0,0
3074,-67.0,-66.0,49.0,50.0,0
3075,-67.0,-66.0,50.0,51.0,2
3076,-67.0,-66.0,51.0,52.0,244
3077,-67.0,-66.0,52.0,53.0,249
3078,-67.0,-66.0,53.0,54.0,0
3079,-67.0,-66.0,54.0,55.0,7
3080,-67.0,-66.0,55.0,56.0,1
3081,-67.0,-66.0,56.0,57.0,0
3082,-67.0,-66.0,57.0,58.0,0
3083,-67.0,-66.0,58.0,59.0,0
3084,-67.0,-66.0,59.0,60.0,0
3085,-67.0,-66.0,60.0,61.0,0
3086,-67.0,-66.0,61.0,62.0,0
3087,-67.0,-66.0,62.0,63.0,0
3088,-67.0,-66.0,63.0,64.0,0
3089,-67.0,-66.0,64.0,65.0,0
3090,-67.0,-66.0,65.0,66.0,0
3091,-67.0,-66.0,66.0,67.0,0
3092,-67.0,-66.0,67.0,68.0,0
3093,-67.0,-66.0,68.0,69.0,0
3094,-67.0,-66.0,69.0,70.0,0
3095,-67.0,-66.0,70.0,71.0,0
3096,-67.0,-66.0,71.0,72.0,0
3097,-67.0,-66.0,72.0,73.0,0
3098,-67.0,-66.0,73.0,74.0,0
3099,-67.0,-66.0,74.0,75.0,0
3100,-67.0,-66.0,75.0,76.0,0
3101,-67.0,-66.0,76.0,77.0,0
3102,-67.0,-66.0,77.0,78.0,0
3103,-67.0,-66.0,78.0,79.0,0
3104,-67.0,-66.0,79.0,80.0,0
3105,-67.0,-66.0,80.0,81.0,0
3106,-67.0,-66.0,81.0,82.0,0
3107,-67.0,-66.0,82.0,83.0,0
3108,-66.0,-65.0,41.0,42.0,0
3109,-66.0,-65.0,42.0,43.0,0
3110,-66.0,-65.0,43.0,44.0,16
3111,-66.0,-65.0,44.0,45.0,4
3112,-66.0,-65.0,45.0,46.0,0
3113,-66.0,-65.0,46.0,47.0,0
3114,-66.0,-65.0,47.0,48.0,2
3115,-66.0,-65.0,48.0,49.0,0
3116,-66.0,-65.0,49.0,50.0,0
3117,-66.0,-65.0,50.0,51.0,0
3118,-66.0,-65.0,51.0,52.0,131
3119,-66.0,-65.0,52.0,53.0,2
3120,-66.0,-65.0,53.0,54.0,0
3121,-66.0,-65.0,54.0,55.0,0
3122,-66.0,-65.0,55.0,56.0,5
3123,-66.0,-65.0,56.0,57.0,0
3124,-66.0,-65.0,57.0,58.0,0
3125,-66.0,-65.0,58.0,59.0,0
3126,-66.0,-65.0,59.0,60.0,0
3127,-66.0,-65.0,60.0,61.0,0
3128,-66.0,-65.0,61.0,62.0,0
3129,-66.0,-65.0,62.0,63.0,0
3130,-66.0,-65.0,63.0,64.0,0
3131,-66.0,-65.0,64.0,65.0,0
3132,-66.0,-65.0,65.0,66.0,0
3133,-66.0,-65.0,66.0,67.0,0
3134,-66.0,-65.0,67.0,68.0,0
3135,-66.0,-65.0,68.0,69.0,0
3136,-66.0,-65.0,69.0,70.0,0
3137,-66.0,-65.0,70.0,71.0,0
3138,-66.0,-65.0,71.0,72.0,0
3139,-66.0,-65.0,72.0,73.0,0
3140,-66.0,-65.0,73.0,74.0,0
3141,-66.0,-65.0,74.0,75.0,0
3142,-66.0,-65.0,75.0,76.0,0
3143,-66.0,-65.0,76.0,77.0,0
3144,-66.0,-65.0,77.0,78.0,0
3145,-66.0,-65.0,78.0,79.0,0
3146,-66.0,-65.0,79.0,80.0,0
3147,-66.0,-65.0,80.0,81.0,0
3148,-66.0,-65.0,81.0,82.0,0
3149,-66.0,-65.0,82.0,83.0,0
3150,-65.0,-64.0,41.0,42.0,0
3151,-65.0,-64.0,42.0,43.0,0
3152,-65.0,-64.0,43.0,44.0,0
3153,-65.0,-64.0,44.0,45.0,0
3154,-65.0,-64.0,45.0,46.0,7
3155,-65.0,-64.0,46.0,47.0,1
3156,-65.0,-64.0,47.0,48.0,0
3157,-65.0,-64.0,48.0,49.0,1
3158,-65.0,-64.0,49.0,50.0,0
3159,-65.0,-64.0,50.0,51.0,0
3160,-65.0,-64.0,51.0,52.0,8
3161,-65.0,-64.0,52.0,53.0,179
3162,-65.0,-64.0,53.0,54.0,0
3163,-65.0,-64.0,54.0,55.0,1
3164,-65.0,-64.0,55.0,56.0,1
3165,-65.0,-64.0,56.0,57.0,0
3166,-65.0,-64.0,57.0,58.0,0
3167,-65.0,-64.0,58.0,59.0,35
3168,-65.0,-64.0,59.0,60.0,0
3169,-65.0,-64.0,60.0,61.0,0
3170,-65.0,-64.0,61.0,62.0,0
3171,-65.0,-64.0,62.0,63.0,0
3172,-65.0,-64.0,63.0,64.0,0
3173,-65.0,-64.0,64.0,65.0,0
3174,-65.0,-64.0,65.0,66.0,0
3175,-65.0,-64.0,66.0,67.0,0
3176,-65.0,-64.0,67.0,68.0,0
3177,-65.0,-64.0,68.0,69.0,0
3178,-65.0,-64.0,69.0,70.0,0
3179,-65.0,-64.0,70.0,71.0,0
3180,-65.0,-64.0,71.0,72.0,0
3181,-65.0,-64.0,72.0,73.0,0
3182,-65.0,-64.0,73.0,74.0,0
3183,-65.0,-64.0,74.0,75.0,0
3184,-65.0,-64.0,75.0,76.0,0
3185,-65.0,-64.0,76.0,77.0,0
3186,-65.0,-64.0,77.0,78.0,0
3187,-65.0,-64.0,78.0,79.0,0
3188,-65.0,-64.0,79.0,80.0,0
3189,-65.0,-64.0,80.0,81.0,0
3190,-65.0,-64.0,81.0,82.0,0
3191,-65.0,-64.0,82.0,83.0,0
3192,-64.0,-63.0,41.0,42.0,0
3193,-64.0,-63.0,42.0,43.0,0
3194,-64.0,-63.0,43.0,44.0,0
3195,-64.0,-63.0,44.0,45.0,0
3196,-64.0,-63.0,45.0,46.0,2
3197,-64.0,-63.0,46.0,47.0,0
3198,-64.0,-63.0,47.0,48.0,0
3199,-64.0,-63.0,48.0,49.0,0
3200,-64.0,-63.0,49.0,50.0,0
3201,-64.0,-63.0,50.0,51.0,0
3202,-64.0,-63.0,51.0,52.0,12
3203,-64.0,-63.0,52.0,53.0,5
3204,-64.0,-63.0,53.0,54.0,0
3205,-64.0,-63.0,54.0,55.0,13
3206,-64.0,-63.0,55.0,56.0,0
3207,-64.0,-63.0,56.0,57.0,0
3208,-64.0,-63.0,57.0,58.0,0
3209,-64.0,-63.0,58.0,59.0,0
3210,-64.0,-63.0,59.0,60.0,0
3211,-64.0,-63.0,60.0,61.0,0
3212,-64.0,-63.0,61.0,62.0,0
3213,-64.0,-63.0,62.0,63.0,0
3214,-64.0,-63.0,63.0,64.0,0
3215,-64.0,-63.0,64.0,65.0,0
3216,-64.0,-63.0,65.0,66.0,0
3217,-64.0,-63.0,66.0,67.0,0
3218,-64.0,-63.0,67.0,68.0,0
3219,-64.0,-63.0,68.0,69.0,0
3220,-64.0,-63.0,69.0,70.0,0
3221,-64.0,-63.0,70.0,71.0,0
3222,-64.0,-63.0,71.0,72.0,0
3223,-64.0,-63.0,72.0,73.0,0
3224,-64.0,-63.0,73.0,74.0,0
3225,-64.0,-63.0,74.0,75.0,0
3226,-64.0,-63.0,75.0,76.0,0
3227,-64.0,-63.0,76.0,77.0,0
3228,-64.0,-63.0,77.0,78.0,0
3229,-64.0,-63.0,78.0,79.0,0
3230,-64.0,-63.0,79.0,80.0,0
3231,-64.0,-63.0,80.0,81.0,0
3232,-64.0,-63.0,81.0,82.0,0
3233,-64.0,-63.0,82.0,83.0,0
3234,-63.0,-62.0,41.0,42.0,0
3235,-63.0,-62.0,42.0,43.0,0
3236,-63.0,-62.0,43.0,44.0,0
3237,-63.0,-62.0,44.0,45.0,0
3238,-63.0,-62.0,45.0,46.0,0
3239,-63.0,-62.0,46.0,47.0,0
3240,-63.0,-62.0,47.0,48.0,0
3241,-63.0,-62.0,48.0,49.0,0
3242,-63.0,-62.0,49.0,50.0,0
3243,-63.0,-62.0,50.0,51.0,113
3244,-63.0,-62.0,51.0,52.0,91
3245,-63.0,-62.0,52.0,53.0,3
3246,-63.0,-62.0,53.0,54.0,0
3247,-63.0,-62.0,54.0,55.0,11
3248,-63.0,-62.0,55.0,56.0,24
3249,-63.0,-62.0,56.0,57.0,1
3250,-63.0,-62.0,57.0,58.0,0
3251,-63.0,-62.0,58.0,59.0,0
3252,-63.0,-62.0,59.0,60.0,0
3253,-63.0,-62.0,60.0,61.0,0
3254,-63.0,-62.0,61.0,62.0,0
3255,-63.0,-62.0,62.0,63.0,0
3256,-63.0,-62.0,63.0,64.0,0
3257,-63.0,-62.0,64.0,65.0,0
3258,-63.0,-62.0,65.0,66.0,0
3259,-63.0,-62.0,66.0,67.0,0
3260,-63.0,-62.0,67.0,68.0,0
3261,-63.0,-62.0,68.0,69.0,0
3262,-63.0,-62.0,69.0,70.0,0
3263,-63.0,-62.0,70.0,71.0,0
3264,-63.0,-62.0,71.0,72.0,0
3265,-63.0,-62.0,72.0,73.0,0
3266,-63.0,-62.0,73.0,74.0,0
3267,-63.0,-62.0,74.0,75.0,0
3268,-63.0,-62.0,75.0,76.0,0
3269,-63.0,-62.0,76.0,77.0,0
3270,-63.0,-62.0,77.0,78.0,0
3271,-63.0,-62.0,78.0,79.0,0
3272,-63.0,-62.0,79.0,80.0,0
3273,-63.0,-62.0,80.0,81.0,0
3274,-63.0,-62.0,81.0,82.0,0
3275,-63.0,-62.0,82.0,83.0,0
3276,-62.0,-61.0,41.0,42.0,0
3277,-62.0,-61.0,42.0,43.0,0
3278,-62.0,-61.0,43.0,44.0,0
3279,-62.0,-61.0,44.0,45.0,0
3280,-62.0,-61.0,45.0,46.0,4
3281,-62.0,-61.0,46.0,47.0,0
3282,-62.0,-61.0,47.0,48.0,0
3283,-62.0,-61.0,48.0,49.0,0
3284,-62.0,-61.0,49.0,50.0,0
3285,-62.0,-61.0,50.0,51.0,27
3286,-62.0,-61.0,51.0,52.0,126
3287,-62.0,-61.0,52.0,53.0,5
3288,-62.0,-61.0,53.0,54.0,155
3289,-62.0,-61.0,54.0,55.0,234
3290,-62.0,-61.0,55.0,56.0,0
3291,-62.0,-61.0,56.0,57.0,4
3292,-62.0,-61.0,57.0,58.0,0
3293,-62.0,-61.0,58.0,59.0,0
3294,-62.0,-61.0,59.0,60.0,0
3295,-62.0,-61.0,60.0,61.0,0
3296,-62.0,-61.0,61.0,62.0,0
3297,-62.0,-61.0,62.0,63.0,0
3298,-62.0,-61.0,63.0,64.0,0
3299,-62.0,-61.0,64.0,65.0,0
3300,-62.0,-61.0,65.0,66.0,0
3301,-62.0,-61.0,66.0,67.0,0
3302,-62.0,-61.0,67.0,68.0,0
3303,-62.0,-61.0,68.0,69.0,0
3304,-62.0,-61.0,69.0,70.0,0
3305,-62.0,-61.0,70.0,71.0,0
3306,-62.0,-61.0,71.0,72.0,0
3307,-62.0,-61.0,72.0,73.0,0
3308,-62.0,-61.0,73.0,74.0,0
3309,-62.0,-61.0,74.0,75.0,0
3310,-62.0,-61.0,75.0,76.0,0
3311,-62.0,-61.0,76.0,77.0,0
3312,-62.0,-61.0,77.0,78.0,0
3313,-62.0,-61.0,78.0,79.0,0
3314,-62.0,-61.0,79.0,80.0,0
3315,-62.0,-61.0,80.0,81.0,0
3316,-62.0,-61.0,81.0,82.0,0
3317,-62.0,-61.0,82.0,83.0,0
3318,-61.0,-60.0,41.0,42.0,0
3319,-61.0,-60.0,42.0,43.0,0
3320,-61.0,-60.0,43.0,44.0,0
3321,-61.0,-60.0,44.0,45.0,0
3322,-61.0,-60.0,45.0,46.0,0
3323,-61.0,-60.0,46.0,47.0,0
3324,-61.0,-60.0,47.0,48.0,0
3325,-61.0,-60.0,48.0,49.0,0
3326,-61.0,-60.0,49.0,50.0,0
3327,-61.0,-60.0,50.0,51.0,0
3328,-61.0,-60.0,51.0,52.0,2
3329,-61.0,-60.0,52.0,53.0,1
3330,-61.0,-60.0,53.0,54.0,103
3331,-61.0,-60.0,54.0,55.0,37
3332,-61.0,-60.0,55.0,56.0,0
3333,-61.0,-60.0,56.0,57.0,0
3334,-61.0,-60.0,57.0,58.0,0
3335,-61.0,-60.0,58.0,59.0,0
3336,-61.0,-60.0,59.0,60.0,0
3337,-61.0,-60.0,60.0,61.0,0
3338,-61.0,-60.0,61.0,62.0,0
3339,-61.0,-60.0,62.0,63.0,0
3340,-61.0,-60.0,63.0,64.0,0
3341,-61.0,-60.0,64.0,65.0,0
3342,-61.0,-60.0,65.0,66.0,0
3343,-61.0,-60.0,66.0,67.0,0
3344,-61.0,-60.0,67.0,68.0,0
3345,-61.0,-60.0,68.0,69.0,0
3346,-61.0,-60.0,69.0,70.0,0
3347,-61.0,-60.0,70.0,71.0,0
3348,-61.0,-60.0,71.0,72.0,0
3349,-61.0,-60.0,72.0,73.0,0
3350,-61.0,-60.0,73.0,74.0,0
3351,-61.0,-60.0,74.0,75.0,0
3352,-61.0,-60.0,75.0,76.0,0
3353,-61.0,-60.0,76.0,77.0,0
3354,-61.0,-60.0,77.0,78.0,0
3355,-61.0,-60.0,78.0,79.0,0
3356,-61.0,-60.0,79.0,80.0,0
3357,-61.0,-60.0,80.0,81.0,0
3358,-61.0,-60.0,81.0,82.0,0
3359,-61.0,-60.0,82.0,83.0,0
3360,-60.0,-59.0,41.0,42.0,0
3361,-60.0,-59.0,42.0,43.0,0
3362,-60.0,-59.0,43.0,44.0,0
3363,-60.0,-59.0,44.0,45.0,0
3364,-60.0,-59.0,45.0,46.0,0
3365,-60.0,-59.0,46.0,47.0,0
3366,-60.0,-59.0,47.0,48.0,0
3367,-60.0,-59.0,48.0,49.0,0
3368,-60.0,-59.0,49.0,50.0,0
3369,-60.0,-59.0,50.0,51.0,0
3370,-60.0,-59.0,51.0,52.0,2
3371,-60.0,-59.0,52.0,53.0,0
3372,-60.0,-59.0,53.0,54.0,25
3373,-60.0,-59.0,54.0,55.0,56
3374,-60.0,-59.0,55.0,56.0,0
3375,-60.0,-59.0,56.0,57.0,0
3376,-60.0,-59.0,57.0,58.0,0
3377,-60.0,-59.0,58.0,59.0,0
3378,-60.0,-59.0,59.0,60.0,0
3379,-60.0,-59.0,60.0,61.0,0
3380,-60.0,-59.0,61.0,62.0,0
3381,-60.0,-59.0,62.0,63.0,0
3382,-60.0,-59.0,63.0,64.0,0
3383,-60.0,-59.0,64.0,65.0,0
3384,-60.0,-59.0,65.0,66.0,0
3385,-60.0,-59.0,66.0,67.0,0
3386,-60.0,-59.0,67.0,68.0,0
3387,-60.0,-59.0,68.0,69.0,0
3388,-60.0,-59.0,69.0,70.0,0
3389,-60.0,-59.0,70.0,71.0,0
3390,-60.0,-59.0,71.0,72.0,0
3391,-60.0,-59.0,72.0,73.0,0
3392,-60.0,-59.0,73.0,74.0,0
3393,-60.0,-59.0,74.0,75.0,0
3394,-60.0,-59.0,75.0,76.0,0
3395,-60.0,-59.0,76.0,77.0,0
3396,-60.0,-59.0,77.0,78.0,0
3397,-60.0,-59.0,78.0,79.0,0
3398,-60.0,-59.0,79.0,80.0,0
3399,-60.0,-59.0,80.0,81.0,0
3400,-60.0,-59.0,81.0,82.0,0
3401,-60.0,-59.0,82.0,83.0,0
3402,-59.0,-58.0,41.0,42.0,0
3403,-59.0,-58.0,42.0,43.0,0
3404,-59.0,-58.0,43.0,44.0,0
3405,-59.0,-58.0,44.0,45.0,0
3406,-59.0,-58.0,45.0,46.0,0
3407,-59.0,-58.0,46.0,47.0,0
3408,-59.0,-58.0,47.0,48.0,0
3409,-59.0,-58.0,48.0,49.0,0
3410,-59.0,-58.0,49.0,50.0,0
3411,-59.0,-58.0,50.0,51.0,0
3412,-59.0,-58.0,51.0,52.0,31
3413,-59.0,-58.0,52.0,53.0,3
3414,-59.0,-58.0,53.0,54.0,2
3415,-59.0,-58.0,54.0,55.0,66
3416,-59.0,-58.0,55.0,56.0,0
3417,-59.0,-58.0,56.0,57.0,0
3418,-59.0,-58.0,57.0,58.0,0
3419,-59.0,-58.0,58.0,59.0,0
3420,-59.0,-58.0,59.0,60.0,0
3421,-59.0,-58.0,60.0,61.0,0
3422,-59.0,-58.0,61.0,62.0,0
3423,-59.0,-58.0,62.0,63.0,0
3424,-59.0,-58.0,63.0,64.0,0
3425,-59.0,-58.0,64.0,65.0,0
3426,-59.0,-58.0,65.0,66.0,0
3427,-59.0,-58.0,66.0,67.0,0
3428,-59.0,-58.0,67.0,68.0,0
3429,-59.0,-58.0,68.0,69.0,0
3430,-59.0,-58.0,69.0,70.0,0
3431,-59.0,-58.0,70.0,71.0,0
3432,-59.0,-58.0,71.0,72.0,0
3433,-59.0,-58.0,72.0,73.0,0
3434,-59.0,-58.0,73.0,74.0,0
3435,-59.0,-58.0,74.0,75.0,0
3436,-59.0,-58.0,75.0,76.0,0
3437,-59.0,-58.0,76.0,77.0,0
3438,-59.0,-58.0,77.0,78.0,0
3439,-59.0,-58.0,78.0,79.0,0
3440,-59.0,-58.0,79.0,80.0,0
3441,-59.0,-58.0,80.0,81.0,0
3442,-59.0,-58.0,81.0,82.0,0
3443,-59.0,-58.0,82.0,83.0,0
3444,-58.0,-57.0,41.0,42.0,0
3445,-58.0,-57.0,42.0,43.0,0
3446,-58.0,-57.0,43.0,44.0,0
3447,-58.0,-57.0,44.0,45.0,0
3448,-58.0,-57.0,45.0,46.0,0
3449,-58.0,-57.0,46.0,47.0,0
3450,-58.0,-57.0,47.0,48.0,0
3451,-58.0,-57.0,48.0,49.0,0
3452,-58.0,-57.0,49.0,50.0,0
3453,-58.0,-57.0,50.0,51.0,0
3454,-58.0,-57.0,51.0,52.0,0
3455,-58.0,-57.0,52.0,53.0,13
3456,-58.0,-57.0,53.0,54.0,0
3457,-58.0,-57.0,54.0,55.0,25
3458,-58.0,-57.0,55.0,56.0,0
3459,-58.0,-57.0,56.0,57.0,0
3460,-58.0,-57.0,57.0,58.0,0
3461,-58.0,-57.0,58.0,59.0,0
3462,-58.0,-57.0,59.0,60.0,0
3463,-58.0,-57.0,60.0,61.0,0
3464,-58.0,-57.0,61.0,62.0,0
3465,-58.0,-57.0,62.0,63.0,0
3466,-58.0,-57.0,63.0,64.0,0
3467,-58.0,-57.0,64.0,65.0,0
3468,-58.0,-57.0,65.0,66.0,0
3469,-58.0,-57.0,66.0,67.0,0
3470,-58.0,-57.0,67.0,68.0,0
3471,-58.0,-57.0,68.0,69.0,0
3472,-58.0,-57.0,69.0,70.0,0
3473,-58.0,-57.0,70.0,71.0,0
3474,-58.0,-57.0,71.0,72.0,0
3475,-58.0,-57.0,72.0,73.0,0
3476,-58.0,-57.0,73.0,74.0,0
3477,-58.0,-57.0,74.0,75.0,0
3478,-58.0,-57.0,75.0,76.0,0
3479,-58.0,-57.0,76.0,77.0,0
3480,-58.0,-57.0,77.0,78.0,0
3481,-58.0,-57.0,78.0,79.0,0
3482,-58.0,-57.0,79.0,80.0,0
3483,-58.0,-57.0,80.0,81.0,0
3484,-58.0,-57.0,81.0,82.0,0
3485,-58.0,-57.0,82.0,83.0,0
3486,-57.0,-56.0,41.0,42.0,0
3487,-57.0,-56.0,42.0,43.0,0
3488,-57.0,-56.0,43.0,44.0,0
3489,-57.0,-56.0,44.0,45.0,0
3490,-57.0,-56.0,45.0,46.0,0
3491,-57.0,-56.0,46.0,47.0,0
3492,-57.0,-56.0,47.0,48.0,0
3493,-57.0,-56.0,48.0,49.0,0
3494,-57.0,-56.0,49.0,50.0,3
3495,-57.0,-56.0,50.0,51.0,0
3496,-57.0,-56.0,51.0,52.0,0
3497,-57.0,-56.0,52.0,53.0,15
3498,-57.0,-56.0,53.0,54.0,0
3499,-57.0,-56.0,54.0,55.0,0
3500,-57.0,-56.0,55.0,56.0,0
3501,-57.0,-56.0,56.0,57.0,0
3502,-57.0,-56.0,57.0,58.0,0
3503,-57.0,-56.0,58.0,59.0,0
3504,-57.0,-56.0,59.0,60.0,0
3505,-57.0,-56.0,60.0,61.0,0
3506,-57.0,-56.0,61.0,62.0,0
3507,-57.0,-56.0,62.0,63.0,0
3508,-57.0,-56.0,63.0,64.0,0
3509,-57.0,-56.0,64.0,65.0,0
3510,-57.0,-56.0,65.0,66.0,0
3511,-57.0,-56.0,66.0,67.0,0
3512,-57.0,-56.0,67.0,68.0,0
3513,-57.0,-56.0,68.0,69.0,0
3514,-57.0,-56.0,69.0,70.0,0
3515,-57.0,-56.0,70.0,71.0,0
3516,-57.0,-56.0,71.0,72.0,0
3517,-57.0,-56.0,72.0,73.0,0
3518,-57.0,-56.0,73.0,74.0,0
3519,-57.0,-56.0,74.0,75.0,0
3520,-57.0,-56.0,75.0,76.0,0
3521,-57.0,-56.0,76.0,77.0,0
3522,-57.0,-56.0,77.0,78.0,0
3523,-57.0,-56.0,78.0,79.0,0
3524,-57.0,-56.0,79.0,80.0,0
3525,-57.0,-56.0,80.0,81.0,0
3526,-57.0,-56.0,81.0,82.0,0
3527,-57.0,-56.0,82.0,83.0,0
3528,-56.0,-55.0,41.0,42.0,0
3529,-56.0,-55.0,42.0,43.0,0
3530,-56.0,-55.0,43.0,44.0,0
3531,-56.0,-55.0,44.0,45.0,0
3532,-56.0,-55.0,45.0,46.0,0
3533,-56.0,-55.0,46.0,47.0,0
3534,-56.0,-55.0,47.0,48.0,0
3535,-56.0,-55.0,48.0,49.0,59
3536,-56.0,-55.0,49.0,50.0,1
3537,-56.0,-55.0,50.0,51.0,0
3538,-56.0,-55.0,51.0,52.0,0
3539,-56.0,-55.0,52.0,53.0,0
3540,-56.0,-55.0,53.0,54.0,0
3541,-56.0,-55.0,54.0,55.0,0
3542,-56.0,-55.0,55.0,56.0,0
3543,-56.0,-55.0,56.0,57.0,0
3544,-56.0,-55.0,57.0,58.0,0
3545,-56.0,-55.0,58.0,59.0,0
3546,-56.0,-55.0,59.0,60.0,0
3547,-56.0,-55.0,60.0,61.0,0
3548,-56.0,-55.0,61.0,62.0,0
3549,-56.0,-55.0,62.0,63.0,0
3550,-56.0,-55.0,63.0,64.0,0
3551,-56.0,-55.0,64.0,65.0,0
3552,-56.0,-55.0,65.0,66.0,0
3553,-56.0,-55.0,66.0,67.0,0
3554,-56.0,-55.0,67.0,68.0,0
3555,-56.0,-55.0,68.0,69.0,0
3556,-56.0,-55.0,69.0,70.0,0
3557,-56.0,-55.0,70.0,71.0,0
3558,-56.0,-55.0,71.0,72.0,0
3559,-56.0,-55.0,72.0,73.0,0
3560,-56.0,-55.0,73.0,74.0,0
3561,-56.0,-55.0,74.0,75.0,0
3562,-56.0,-55.0,75.0,76.0,0
3563,-56.0,-55.0,76.0,77.0,0
3564,-56.0,-55.0,77.0,78.0,0
3565,-56.0,-55.0,78.0,79.0,0
3566,-56.0,-55.0,79.0,80.0,0
3567,-56.0,-55.0,80.0,81.0,0
3568,-56.0,-55.0,81.0,82.0,0
3569,-56.0,-55.0,82.0,83.0,0
3570,-55.0,-54.0,41.0,42.0,0
3571,-55.0,-54.0,42.0,43.0,0
3572,-55.0,-54.0,43.0,44.0,0
3573,-55.0,-54.0,44.0,45.0,0
3574,-55.0,-54.0,45.0,46.0,0
3575,-55.0,-54.0,46.0,47.0,0
3576,-55.0,-54.0,47.0,48.0,0
3577,-55.0,-54.0,48.0,49.0,0
3578,-55.0,-54.0,49.0,50.0,0
3579,-55.0,-54.0,50.0,51.0,0
3580,-55.0,-54.0,51.0,52.0,0
3581,-55.0,-54.0,52.0,53.0,0
3582,-55.0,-54.0,53.0,54.0,0
3583,-55.0,-54.0,54.0,55.0,0
3584,-55.0,-54.0,55.0,56.0,0
3585,-55.0,-54.0,56.0,57.0,0
3586,-55.0,-54.0,57.0,58.0,0
3587,-55.0,-54.0,58.0,59.0,0
3588,-55.0,-54.0,59.0,60.0,0
3589,-55.0,-54.0,60.0,61.0,0
3590,-55.0,-54.0,61.0,62.0,0
3591,-55.0,-54.0,62.0,63.0,0
3592,-55.0,-54.0,63.0,64.0,0
3593,-55.0,-54.0,64.0,65.0,0
3594,-55.0,-54.0,65.0,66.0,0
3595,-55.0,-54.0,66.0,67.0,0
3596,-55.0,-54.0,67.0,68.0,0
3597,-55.0,-54.0,68.0,69.0,0
3598,-55.0,-54.0,69.0,70.0,0
3599,-55.0,-54.0,70.0,71.0,0
3600,-55.0,-54.0,71.0,72.0,0
3601,-55.0,-54.0,72.0,73.0,0
3602,-55.0,-54.0,73.0,74.0,0
3603,-55.0,-54.0,74.0,75.0,0
3604,-55.0,-54.0,75.0,76.0,0
3605,-55.0,-54.0,76.0,77.0,0
3606,-55.0,-54.0,77.0,78.0,0
3607,-55.0,-54.0,78.0,79.0,0
3608,-55.0,-54.0,79.0,80.0,0
3609,-55.0,-54.0,80.0,81.0,0
3610,-55.0,-54.0,81.0,82.0,0
3611,-55.0,-54.0,82.0,83.0,0
3612,-54.0,-53.0,41.0,42.0,0
3613,-54.0,-53.0,42.0,43.0,0
3614,-54.0,-53.0,43.0,44.0,0
3615,-54.0,-53.0,44.0,45.0,0
3616,-54.0,-53.0,45.0,46.0,0
3617,-54.0,-53.0,46.0,47.0,0
3618,-54.0,-53.0,47.0,48.0,0
3619,-54.0,-53.0,48.0,49.0,0
3620,-54.0,-53.0,49.0,50.0,0
3621,-54.0,-53.0,50.0,51.0,0
3622,-54.0,-53.0,51.0,52.0,0
3623,-54.0,-53.0,52.0,53.0,0
3624,-54.0,-53.0,53.0,54.0,0
3625,-54.0,-53.0,54.0,55.0,0
3626,-54.0,-53.0,55.0,56.0,0
3627,-54.0,-53.0,56.0,57.0,0
3628,-54.0,-53.0,57.0,58.0,0
3629,-54.0,-53.0,58.0,59.0,0
3630,-54.0,-53.0,59.0,60.0,0
3631,-54.0,-53.0,60.0,61.0,0
3632,-54.0,-53.0,61.0,62.0,0
3633,-54.0,-53.0,62.0,63.0,0
3634,-54.0,-53.0,63.0,64.0,0
3635,-54.0,-53.0,64.0,65.0,0
3636,-54.0,-53.0,65.0,66.0,0
3637,-54.0,-53.0,66.0,67.0,0
3638,-54.0,-53.0,67.0,68.0,0
3639,-54.0,-53.0,68.0,69.0,0
3640,-54.0,-53.0,69.0,70.0,0
3641,-54.0,-53.0,70.0,71.0,0
3642,-54.0,-53.0,71.0,72.0,0
3643,-54.0,-53.0,72.0,73.0,0
3644,-54.0,-53.0,73.0,74.0,0
3645,-54.0,-53.0,74.0,75.0,0
3646,-54.0,-53.0,75.0,76.0,0
3647,-54.0,-53.0,76.0,77.0,0
3648,-54.0,-53.0,77.0,78.0,0
3649,-54.0,-53.0,78.0,79.0,0
3650,-54.0,-53.0,79.0,80.0,0
3651,-54.0,-53.0,80.0,81.0,0
3652,-54.0,-53.0,81.0,82.0,0
3653,-54.0,-53.0,82.0,83.0,0
3654,-53.0,-52.0,41.0,42.0,0
3655,-53.0,-52.0,42.0,43.0,0
3656,-53.0,-52.0,43.0,44.0,0
3657,-53.0,-52.0,44.0,45.0,0
3658,-53.0,-52.0,45.0,46.0,0
3659,-53.0,-52.0,46.0,47.0,0
3660,-53.0,-52.0,47.0,48.0,0
3661,-53.0,-52.0,48.0,49.0,0
3662,-53.0,-52.0,49.0,50.0,0
3663,-53.0,-52.0,50.0,51.0,0
3664,-53.0,-52.0,51.0,52.0,0
3665,-53.0,-52.0,52.0,53.0,0
3666,-53.0,-52.0,53.0,54.0,0
3667,-53.0,-52.0,54.0,55.0,0
3668,-53.0,-52.0,55.0,56.0,0
3669,-53.0,-52.0,56.0,57.0,0
3670,-53.0,-52.0,57.0,58.0,0
3671,-53.0,-52.0,58.0,59.0,0
3672,-53.0,-52.0,59.0,60.0,0
3673,-53.0,-52.0,60.0,61.0,0
3674,-53.0,-52.0,61.0,62.0,0
3675,-53.0,-52.0,62.0,63.0,0
3676,-53.0,-52.0,63.0,64.0,0
