latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
59.4701,-113.2645,307.2,1.8,1.3,2011-07-13,0547,Terra,MODIS,30,6.03,288.6,18.3,N,0
59.4819,-113.2675,319.8,1.8,1.3,2011-07-13,0547,Terra,MODIS,99,6.03,288.9,41.5,N,0
59.4584,-113.6107,304.7,1.7,1.3,2011-07-13,0547,Terra,MODIS,4,6.03,287.3,12.4,N,0
59.4762,-113.2731,314.5,1.8,1.3,2011-07-13,0547,Terra,MODIS,89,6.03,289.3,31.4,N,0
59.49,-113.2443,312.1,1.8,1.3,2011-07-13,0547,Terra,MODIS,67,6.03,288.6,26.7,N,0
59.4879,-113.2761,311.6,1.8,1.3,2011-07-13,0547,Terra,MODIS,81,6.03,288,25.6,N,0
59.4676,-113.5888,320.7,1.7,1.3,2011-07-13,0547,Terra,MODIS,100,6.03,291.5,44.3,N,0
59.5018,-113.2472,344.4,1.8,1.3,2011-07-13,0547,Terra,MODIS,100,6.03,291.3,120.1,N,0
59.4997,-113.279,311.3,1.8,1.3,2011-07-13,0547,Terra,MODIS,39,6.03,288.4,23.3,N,0
59.4793,-113.5918,311.5,1.7,1.3,2011-07-13,0547,Terra,MODIS,65,6.03,287.6,27.4,N,0
59.469,-113.7449,321.7,1.7,1.3,2011-07-13,0547,Terra,MODIS,100,6.03,291.6,46.8,N,0
59.5254,-113.2531,313,1.8,1.3,2011-07-13,0547,Terra,MODIS,48,6.03,288.4,26,N,0
60.0547,-107.406,308.3,3.1,1.7,2011-07-13,0548,Terra,MODIS,74,6.03,283.2,61.4,N,0
51.1572,-92.3532,310.8,1.1,1,2011-07-13,0813,Aqua,MODIS,81,6.03,285.4,15.7,N,0
59.3385,-111.3405,316.2,1,1,2011-07-13,0950,Aqua,MODIS,47,6.03,290.2,14.7,N,0
59.3321,-111.3625,309.7,1,1,2011-07-13,0950,Aqua,MODIS,37,6.03,287.9,10.3,N,0
59.3362,-111.3231,312.3,1,1,2011-07-13,0950,Aqua,MODIS,25,6.03,289.2,11.9,N,0
59.476,-113.5807,330.4,1.1,1,2011-07-13,0950,Aqua,MODIS,100,6.03,291.8,35.7,N,0
59.5,-113.2439,320.2,1.1,1,2011-07-13,0950,Aqua,MODIS,70,6.03,288.4,21.3,N,0
59.464,-113.7276,309.1,1.1,1.1,2011-07-13,0950,Aqua,MODIS,51,6.03,288.8,12.5,N,0
59.4737,-113.5616,311.9,1.1,1,2011-07-13,0950,Aqua,MODIS,44,6.03,288.7,14.3,N,0
60.0453,-107.3938,316.1,2.7,1.6,2011-07-13,1736,Terra,MODIS,0,6.03,296.6,39.5,D,0
60.0567,-107.4004,315.4,2.7,1.6,2011-07-13,1736,Terra,MODIS,0,6.03,295.2,36.8,D,0
59.4671,-113.7431,312.3,4.8,2,2011-07-13,1737,Terra,MODIS,49,6.03,293.2,67.1,D,0
58.4367,-94.0627,315.4,1,1,2011-07-13,1737,Terra,MODIS,58,6.03,282.5,11.6,D,0
59.4901,-113.2356,316.9,4.6,2,2011-07-13,1737,Terra,MODIS,49,6.03,295.8,86.7,D,0
59.4911,-113.2404,317.7,4.6,2,2011-07-13,1737,Terra,MODIS,30,6.03,296.1,87.1,D,0
52.8209,-83.9223,309.7,2.5,1.5,2011-07-13,1737,Terra,MODIS,66,6.03,296.5,21.4,D,0
52.4867,-93.6454,326.3,1.1,1,2011-07-13,1738,Terra,MODIS,63,6.03,301,22.2,D,0
51.7073,-94.9753,342.9,1,1,2011-07-13,1738,Terra,MODIS,25,6.03,287,40.3,D,0
51.1572,-92.3548,388.5,1.2,1.1,2011-07-13,1738,Terra,MODIS,0,6.03,303.9,253.8,D,0
51.1477,-92.3594,325,1.2,1.1,2011-07-13,1738,Terra,MODIS,0,6.03,296.6,24.1,D,0
52.4984,-93.6566,358.7,1.1,1,2011-07-13,1738,Terra,MODIS,75,6.03,302.9,86.6,D,0
52.4958,-93.6413,359.2,1.1,1,2011-07-13,1738,Terra,MODIS,94,6.03,305.3,86.3,D,0
52.4931,-93.6259,329.2,1.1,1,2011-07-13,1738,Terra,MODIS,66,6.03,300.1,23.8,D,0
52.4894,-93.6608,319,1.1,1,2011-07-13,1738,Terra,MODIS,0,6.03,303.7,13.4,D,0
51.2377,-100.5913,317,1.1,1.1,2011-07-13,1739,Terra,MODIS,64,6.03,300.8,12,D,0
51.119,-99.8497,319.7,1.1,1,2011-07-13,1739,Terra,MODIS,77,6.03,298.9,12.7,D,0
49.7721,-92.5395,306.2,1.3,1.1,2011-07-13,1739,Terra,MODIS,13,6.03,294,5.8,D,0
50.5063,-100.5035,309.5,1.1,1,2011-07-13,1739,Terra,MODIS,44,6.03,295.6,5.4,D,0
61.892,-115.1834,331.2,1,1,2011-07-13,1914,Terra,MODIS,0,6.03,304.1,25.6,D,0
62.617,-116.4336,326.8,1,1,2011-07-13,1914,Terra,MODIS,0,6.03,302.7,21.2,D,0
62.6197,-116.4526,327.2,1,1,2011-07-13,1914,Terra,MODIS,0,6.03,302,21.5,D,0
59.49,-113.2556,343.9,1.1,1.1,2011-07-13,1915,Terra,MODIS,81,6.03,303,45.2,D,0
59.4631,-113.2746,352.4,1.1,1.1,2011-07-13,1915,Terra,MODIS,73,6.03,303.7,66.6,D,0
59.4712,-113.3738,382.1,1.1,1,2011-07-13,1915,Terra,MODIS,100,6.03,306.7,179.1,D,0
59.4678,-113.3553,397.4,1.1,1.1,2011-07-13,1915,Terra,MODIS,100,6.03,307.6,267.4,D,0
59.4759,-113.4541,334.6,1.1,1,2011-07-13,1915,Terra,MODIS,82,6.03,303.5,29.6,D,0
59.4782,-113.5771,326.6,1.1,1,2011-07-13,1915,Terra,MODIS,74,6.03,304.8,17.7,D,0
59.4749,-113.5587,327.9,1.1,1,2011-07-13,1915,Terra,MODIS,82,6.03,302.7,19.5,D,0
59.4743,-113.5867,331,1.1,1,2011-07-13,1915,Terra,MODIS,53,6.03,308,23.6,D,0
59.471,-113.5682,327.8,1.1,1,2011-07-13,1915,Terra,MODIS,22,6.03,303.9,19.4,D,0
59.4918,-113.7395,324.8,1.1,1,2011-07-13,1915,Terra,MODIS,60,6.03,295.6,20.2,D,0
59.3286,-111.3518,347.7,1.3,1.1,2011-07-13,1915,Terra,MODIS,82,6.03,303.2,66.6,D,0
59.6541,-115.7536,317.6,1,1,2011-07-13,1915,Terra,MODIS,67,6.03,294.8,10.4,D,0
59.6496,-116.0223,322.9,1,1,2011-07-13,1915,Terra,MODIS,74,6.03,298.8,15.2,D,0
59.5906,-116.0078,324.2,1,1,2011-07-13,1915,Terra,MODIS,79,6.03,301.6,15.9,D,0
59.5878,-115.9905,355.3,1,1,2011-07-13,1915,Terra,MODIS,98,6.03,304.4,68.5,D,0
58.0657,-110.4361,311.7,1.4,1.2,2011-07-13,1915,Terra,MODIS,0,6.03,295,6.2,D,0
59.3598,-111.3459,325.2,1.3,1.1,2011-07-13,1915,Terra,MODIS,54,6.03,301.3,20.9,D,0
60.1272,-113.387,317,1.1,1,2011-07-13,1915,Terra,MODIS,41,6.03,296.8,11.8,D,0
59.8048,-110.1327,335.9,1.3,1.1,2011-07-13,1915,Terra,MODIS,64,6.03,301.3,41.7,D,0
60.0694,-110.4096,324.2,1.3,1.1,2011-07-13,1915,Terra,MODIS,57,6.03,294.2,25.2,D,0
60.0738,-110.4308,319.4,1.3,1.1,2011-07-13,1915,Terra,MODIS,0,6.03,294.8,18.3,D,0
59.4407,-113.7338,310.7,1.1,1,2011-07-13,1915,Terra,MODIS,0,6.03,298.3,5.5,D,0
59.5485,-113.4657,318.6,1.1,1,2011-07-13,1915,Terra,MODIS,56,6.03,297.8,13.6,D,0
59.4989,-113.2492,378.2,1.1,1.1,2011-07-13,1915,Terra,MODIS,82,6.03,305.1,159.1,D,0
51.6916,-94.9756,328.4,1.1,1,2011-07-13,1924,Aqua,MODIS,0,6.03,299.8,22,D,0
50.1812,-98.5459,327.8,1,1,2011-07-13,1924,Aqua,MODIS,85,6.03,293.1,25.2,D,0
51.169,-92.2025,331.8,1.3,1.1,2011-07-13,1924,Aqua,MODIS,47,6.03,279.9,43.5,D,0
51.1792,-92.2049,340.7,1.3,1.1,2011-07-13,1924,Aqua,MODIS,60,6.03,276.8,61.5,D,0
51.1774,-92.2238,330.4,1.3,1.1,2011-07-13,1924,Aqua,MODIS,20,6.03,276.7,36,D,0
50.4899,-100.4688,326.9,1.1,1,2011-07-13,1924,Aqua,MODIS,82,6.03,299,23.9,D,0
52.0156,-90.7573,310.9,1.6,1.2,2011-07-13,1924,Aqua,MODIS,40,6.03,281.8,18.3,D,0
51.6954,-94.9445,322.8,1.1,1,2011-07-13,1924,Aqua,MODIS,0,6.03,300.4,17.4,D,0
51.7065,-94.9317,326.5,1.1,1,2011-07-13,1924,Aqua,MODIS,72,6.03,299.7,21.9,D,0
51.7009,-94.9785,354,1.1,1,2011-07-13,1924,Aqua,MODIS,0,6.03,303.3,73.2,D,0
51.699,-94.9941,383.7,1.1,1,2011-07-13,1924,Aqua,MODIS,0,6.03,304.4,181.8,D,0
51.7157,-94.9346,328.3,1.1,1,2011-07-13,1924,Aqua,MODIS,0,6.03,300,21.9,D,0
51.7213,-94.9687,413.5,1.1,1,2011-07-13,1924,Aqua,MODIS,0,6.03,310.4,382.3,D,0
52.4054,-90.701,356.8,1.6,1.2,2011-07-13,1924,Aqua,MODIS,74,6.03,292.2,143.2,D,0
52.5037,-93.6505,383.9,1.2,1.1,2011-07-13,1925,Aqua,MODIS,94,6.03,303.3,219.6,D,0
52.2729,-92.5348,328,1.3,1.1,2011-07-13,1925,Aqua,MODIS,0,6.03,293,35.1,D,0
52.4504,-90.6925,329.2,1.6,1.2,2011-07-13,1925,Aqua,MODIS,40,6.03,290.5,45.1,D,0
52.486,-93.6272,339.1,1.2,1.1,2011-07-13,1925,Aqua,MODIS,69,6.03,299.5,47.8,D,0
52.4842,-93.645,343.2,1.2,1.1,2011-07-13,1925,Aqua,MODIS,0,6.03,302.1,58.1,D,0
52.4958,-93.63,396.2,1.2,1.1,2011-07-13,1925,Aqua,MODIS,87,6.03,310.3,301.4,D,0
52.4939,-93.6478,411.7,1.2,1.1,2011-07-13,1925,Aqua,MODIS,94,6.03,316.6,432.3,D,0
52.4921,-93.6656,343.7,1.2,1.1,2011-07-13,1925,Aqua,MODIS,70,6.03,303.2,58.6,D,0
52.5056,-93.6327,406.6,1.2,1.1,2011-07-13,1925,Aqua,MODIS,75,6.03,303.2,386,D,0
58.4205,-94.072,335.1,1.4,1.2,2011-07-13,1926,Aqua,MODIS,89,6.03,280.1,53.9,D,0
58.417,-94.0537,341.5,1.4,1.2,2011-07-13,1926,Aqua,MODIS,80,6.03,282.8,71.2,D,0
59.3152,-111.3806,326.7,1.6,1.2,2011-07-13,1927,Aqua,MODIS,0,6.03,297.9,36.2,D,0
58.3973,-108.3677,320.1,1.3,1.1,2011-07-13,1927,Aqua,MODIS,19,6.03,294.8,18.7,D,0
59.3211,-111.3549,360.2,1.6,1.2,2011-07-13,1927,Aqua,MODIS,75,6.03,300.1,158.2,D,0
59.3267,-111.3362,323.7,1.6,1.2,2011-07-13,1927,Aqua,MODIS,58,6.03,299.2,26.9,D,0
59.3208,-111.3618,352,1.6,1.2,2011-07-13,1927,Aqua,MODIS,84,6.03,300.5,114.4,D,0
59.795,-110.1517,333.7,1.4,1.2,2011-07-13,1927,Aqua,MODIS,58,6.03,301.8,38.4,D,0
60.0744,-110.4165,361.6,1.4,1.2,2011-07-13,1927,Aqua,MODIS,0,6.03,284.2,142.1,D,0
59.4706,-113.2607,335.9,1.8,1.3,2011-07-13,1927,Aqua,MODIS,65,6.03,297.4,73.2,D,0
59.4647,-113.2626,341.5,1.8,1.3,2011-07-13,1927,Aqua,MODIS,69,6.03,299.2,97,D,0
59.4709,-113.5617,319.8,1.9,1.3,2011-07-13,1927,Aqua,MODIS,35,6.03,301.7,25.5,D,0
59.4634,-113.5917,322.7,1.9,1.3,2011-07-13,1927,Aqua,MODIS,73,6.03,301.2,34.5,D,0
59.4736,-113.7141,319.8,1.9,1.3,2011-07-13,1927,Aqua,MODIS,0,6.03,295.6,29.5,D,0
59.4619,-113.7816,358.2,1.9,1.3,2011-07-13,1927,Aqua,MODIS,0,6.03,295.5,198.8,D,0
59.488,-113.7319,308.7,1.9,1.3,2011-07-13,1927,Aqua,MODIS,43,6.03,295.3,9.9,D,0
60.4596,-111.7629,305.5,1.5,1.2,2011-07-13,1927,Aqua,MODIS,0,6.03,278.3,14,D,0
59.6853,-115.8206,313.4,2.2,1.4,2011-07-13,1927,Aqua,MODIS,48,6.03,291.8,23.1,D,0
59.6493,-116.009,327.1,2.3,1.5,2011-07-13,1927,Aqua,MODIS,79,6.03,293.6,65.5,D,0
61.8901,-115.2017,317.2,1.7,1.3,2011-07-13,1928,Aqua,MODIS,0,6.03,296.5,26.3,D,0
62.6186,-116.5265,311.7,3.8,1.8,2011-07-13,2052,Terra,MODIS,0,6.03,291.8,55.7,D,0
59.3265,-111.3497,320.1,2.8,1.6,2011-07-13,2105,Aqua,MODIS,56,6.03,298.3,56.8,D,0
59.3426,-111.3006,329.1,2.9,1.6,2011-07-13,2105,Aqua,MODIS,80,6.03,296.5,99.2,D,0
59.3446,-111.3106,327.1,2.9,1.6,2011-07-13,2105,Aqua,MODIS,79,6.03,296.7,90.4,D,0
59.4987,-113.253,337,2.4,1.5,2011-07-13,2105,Aqua,MODIS,63,6.03,297.5,107.8,D,0
59.5325,-113.2622,324.2,2.4,1.5,2011-07-13,2105,Aqua,MODIS,0,6.03,293.8,54.9,D,0
59.5372,-113.4748,350.7,2.3,1.5,2011-07-13,2105,Aqua,MODIS,0,6.03,297.2,200.4,D,0
59.6103,-115.8064,322.8,1.9,1.3,2011-07-13,2105,Aqua,MODIS,74,6.03,296.1,39.6,D,0
59.6445,-115.8476,327.7,1.9,1.3,2011-07-13,2105,Aqua,MODIS,72,6.03,298.8,48.6,D,0
59.6483,-115.9831,336.2,1.9,1.3,2011-07-13,2105,Aqua,MODIS,72,6.03,298.9,74.9,D,0
59.6462,-116.0161,374.6,1.9,1.3,2011-07-13,2105,Aqua,MODIS,94,6.03,305.5,312,D,0
59.6441,-116.049,314.9,1.9,1.3,2011-07-13,2105,Aqua,MODIS,58,6.03,299.8,17.1,D,0
59.6415,-115.9892,323,1.9,1.3,2011-07-13,2105,Aqua,MODIS,58,6.03,302.2,33.7,D,0
59.6396,-116.0222,326.8,1.9,1.3,2011-07-13,2105,Aqua,MODIS,82,6.03,301.8,44.9,D,0
59.6535,-115.992,346.8,1.9,1.3,2011-07-13,2105,Aqua,MODIS,71,6.03,296.9,118.5,D,0
59.6876,-115.8308,320.8,1.9,1.3,2011-07-13,2105,Aqua,MODIS,72,6.03,295.9,33.1,D,0
59.6515,-116.0249,360.3,1.9,1.3,2011-07-13,2105,Aqua,MODIS,94,6.03,302.7,197.4,D,0
56.8766,-109.748,310.5,3.2,1.7,2011-07-13,2105,Aqua,MODIS,32,6.03,291.9,25.4,D,0
61.8915,-115.2063,315.3,2.1,1.4,2011-07-13,2106,Aqua,MODIS,0,6.03,296.2,28,D,0
42.808,-80.1007,300.4,1.1,1,2011-07-14,0309,Terra,MODIS,28,6.03,290.2,5.5,N,2
52.5111,-93.6386,328.1,2.5,1.5,2011-07-14,0312,Terra,MODIS,100,6.03,290.1,107.4,N,0
51.2018,-92.2897,315.8,2.5,1.5,2011-07-14,0312,Terra,MODIS,84,6.03,282.7,59.6,N,0
51.1934,-92.3224,320.8,2.5,1.5,2011-07-14,0312,Terra,MODIS,100,6.03,278.8,76.7,N,0
52.4293,-93.6624,307.8,2.6,1.5,2011-07-14,0312,Terra,MODIS,70,6.03,283.7,40.6,N,0
52.5039,-93.6381,313.4,2.5,1.5,2011-07-14,0312,Terra,MODIS,87,6.03,289.6,51.2,N,0
51.1909,-92.3034,315.4,3.1,1.7,2011-07-14,0449,Terra,MODIS,88,6.03,288.3,75,N,0
51.1891,-92.31,311.1,3.1,1.7,2011-07-14,0450,Terra,MODIS,73,6.03,288.2,60.4,N,0
51.2041,-92.3115,320.5,3.1,1.7,2011-07-14,0450,Terra,MODIS,100,6.03,287.1,100.7,N,0
59.3608,-111.3482,316.2,1,1,2011-07-14,0452,Terra,MODIS,46,6.03,290.2,13.8,N,0
58.1691,-116.0284,302.9,1.4,1.2,2011-07-14,0452,Terra,MODIS,52,6.03,286.9,9.3,N,0
59.3517,-111.2857,305.4,1,1,2011-07-14,0452,Terra,MODIS,51,6.03,288.3,7.4,N,0
58.4928,-116.0916,315.2,1.3,1.1,2011-07-14,0452,Terra,MODIS,91,6.03,287,23.8,N,0
59.801,-110.1477,321.6,1,1,2011-07-14,0452,Terra,MODIS,66,6.03,289.3,22,N,0
59.8097,-110.1529,334.5,1,1,2011-07-14,0452,Terra,MODIS,100,6.03,288.5,34.6,N,0
59.4694,-113.2633,302.6,1.1,1,2011-07-14,0452,Terra,MODIS,8,6.03,286.5,6.5,N,0
59.4983,-113.2487,307.5,1.1,1,2011-07-14,0452,Terra,MODIS,21,6.03,288.9,9.4,N,0
59.4454,-113.602,303.7,1.1,1,2011-07-14,0452,Terra,MODIS,15,6.03,289.9,5.8,N,0
59.4699,-113.5777,315.7,1.1,1,2011-07-14,0452,Terra,MODIS,92,6.03,292.4,16.3,N,0
59.4401,-113.7437,308.2,1.1,1,2011-07-14,0452,Terra,MODIS,16,6.03,290.9,9.1,N,0
59.4768,-113.7071,312.2,1.1,1,2011-07-14,0452,Terra,MODIS,14,6.03,290.8,12.1,N,0
59.4669,-113.7626,315.7,1.1,1,2011-07-14,0452,Terra,MODIS,57,6.03,292.8,15.5,N,0
59.4636,-113.7812,300.7,1.1,1,2011-07-14,0452,Terra,MODIS,32,6.03,290.5,5.4,N,0
59.4858,-113.7134,353.8,1.1,1,2011-07-14,0452,Terra,MODIS,100,6.03,292.8,81.2,N,0
59.4897,-113.7218,331.8,1.1,1,2011-07-14,0452,Terra,MODIS,100,6.03,291.6,36.6,N,0
59.4864,-113.7403,306,1.1,1,2011-07-14,0452,Terra,MODIS,66,6.03,289.3,8.1,N,0
59.4953,-113.7466,300.2,1.1,1,2011-07-14,0452,Terra,MODIS,9,6.03,289.8,4.5,N,0
59.5569,-113.4586,304.5,1.1,1,2011-07-14,0452,Terra,MODIS,60,6.03,288.6,8.3,N,0
59.6534,-115.7459,301.8,1.2,1.1,2011-07-14,0452,Terra,MODIS,44,6.03,288.8,7.8,N,0
59.6915,-115.8283,303.8,1.2,1.1,2011-07-14,0452,Terra,MODIS,57,6.03,288.9,9.5,N,0
59.6547,-116.0133,311.8,1.2,1.1,2011-07-14,0452,Terra,MODIS,83,6.03,288.2,15.8,N,0
59.6506,-116.034,305.8,1.2,1.1,2011-07-14,0452,Terra,MODIS,36,6.03,287.7,10.1,N,0
59.664,-116.0207,305.5,1.2,1.1,2011-07-14,0452,Terra,MODIS,65,6.03,288.4,10.3,N,0
59.6599,-116.0414,300.8,1.2,1.1,2011-07-14,0452,Terra,MODIS,24,6.03,287.8,6.7,N,0
61.899,-115.1847,301,1.1,1,2011-07-14,0453,Terra,MODIS,31,6.03,287.3,6.9,N,0
60.5915,-112.315,310,1,1,2011-07-14,0453,Terra,MODIS,79,6.03,284.8,11.7,N,0
61.1918,-108.9948,302.5,1,1,2011-07-14,0453,Terra,MODIS,49,6.03,285.9,7.1,N,0
62.6104,-116.5045,310.9,1.1,1,2011-07-14,0453,Terra,MODIS,54,6.03,279.6,13.5,N,0
62.1364,-115.0854,325.6,1.1,1,2011-07-14,0453,Terra,MODIS,100,6.03,282.9,28.3,N,0
57.68,-94.4059,303.7,1,1,2011-07-14,0854,Aqua,MODIS,56,6.03,284.9,8.3,N,0
51.194,-92.1928,300.4,1.7,1.3,2011-07-14,0856,Aqua,MODIS,11,6.03,286.2,11.4,N,0
52.422,-90.6377,374.5,1.8,1.3,2011-07-14,0856,Aqua,MODIS,100,6.03,289.5,310.4,N,0
52.4331,-90.6308,318.1,1.8,1.3,2011-07-14,0856,Aqua,MODIS,48,6.03,281.8,40.4,N,0
52.4389,-90.6558,307.3,1.8,1.3,2011-07-14,0856,Aqua,MODIS,12,6.03,280.4,23.1,N,0
51.203,-92.1828,300.6,1.7,1.3,2011-07-14,0856,Aqua,MODIS,31,6.03,286.7,12.2,N,0
51.1921,-92.2956,308.4,1.7,1.3,2011-07-14,0856,Aqua,MODIS,35,6.03,288,20.2,N,0
52.5239,-93.6322,305.3,1.3,1.2,2011-07-14,0856,Aqua,MODIS,42,6.03,285.9,13.4,N,0
52.3991,-90.685,301.6,1.8,1.3,2011-07-14,0856,Aqua,MODIS,8,6.03,283.4,16.5,N,0
52.3992,-90.5944,300.1,1.8,1.3,2011-07-14,0856,Aqua,MODIS,7,6.03,280.7,11.8,N,0
52.405,-90.6194,316.6,1.8,1.3,2011-07-14,0856,Aqua,MODIS,31,6.03,282.3,33,N,0
52.4108,-90.6445,355.7,1.8,1.3,2011-07-14,0856,Aqua,MODIS,100,6.03,288.3,179.6,N,0
52.4166,-90.6694,308.6,1.8,1.3,2011-07-14,0856,Aqua,MODIS,28,6.03,282.8,22.7,N,0
57.6829,-94.3643,312.7,2.8,1.6,2011-07-14,1641,Terra,MODIS,64,6.03,294.7,27.9,D,0
57.6811,-94.3704,309.9,2.8,1.6,2011-07-14,1641,Terra,MODIS,55,6.03,294.8,20.2,D,0
58.4279,-93.9989,312,2.7,1.6,2011-07-14,1641,Terra,MODIS,52,6.03,293.1,29.3,D,0
58.4253,-94.0056,316.3,2.7,1.6,2011-07-14,1641,Terra,MODIS,73,6.03,293.2,43.2,D,0
58.4135,-94.0004,309.4,2.7,1.6,2011-07-14,1641,Terra,MODIS,53,6.03,291.2,20.6,D,0
57.0086,-91.1547,311.7,2,1.4,2011-07-14,1642,Terra,MODIS,25,6.03,295.6,16,D,0
57.0067,-91.1215,321.7,2,1.4,2011-07-14,1642,Terra,MODIS,73,6.03,295.8,40.4,D,0
57.005,-91.1274,324.1,2,1.4,2011-07-14,1642,Terra,MODIS,75,6.03,296.2,50.4,D,0
52.7902,-96.035,305.8,3.1,1.7,2011-07-14,1643,Terra,MODIS,29,6.03,289.1,18.1,D,0
52.7769,-96.0421,309.7,3.1,1.7,2011-07-14,1643,Terra,MODIS,54,6.03,290.9,30.8,D,0
52.5126,-93.6323,325.5,2.3,1.5,2011-07-14,1643,Terra,MODIS,0,6.03,295,63.2,D,0
52.501,-93.6688,320.4,2.3,1.5,2011-07-14,1643,Terra,MODIS,0,6.03,294.6,47.1,D,0
52.504,-93.6396,328.6,2.3,1.5,2011-07-14,1643,Terra,MODIS,0,6.03,297.8,75.3,D,0
51.2225,-89.0318,334.7,1.4,1.2,2011-07-14,1643,Terra,MODIS,66,6.03,296.7,51,D,0
51.1715,-89.5649,314.2,1.4,1.2,2011-07-14,1643,Terra,MODIS,51,6.03,298.4,14,D,0
51.1984,-92.2871,367.8,1.9,1.4,2011-07-14,1643,Terra,MODIS,0,6.03,300.2,269.7,D,0
51.1927,-92.204,324.5,1.9,1.4,2011-07-14,1643,Terra,MODIS,0,6.03,296.4,44.9,D,0
51.1664,-92.1802,328.3,1.9,1.4,2011-07-14,1643,Terra,MODIS,0,6.03,295.5,53.4,D,0
51.1353,-92.2693,345.4,1.9,1.4,2011-07-14,1643,Terra,MODIS,82,6.03,297.6,124.1,D,0
51.1335,-92.2415,326.3,1.9,1.4,2011-07-14,1643,Terra,MODIS,60,6.03,295.6,48.9,D,0
51.1322,-92.2757,338.1,1.9,1.4,2011-07-14,1643,Terra,MODIS,0,6.03,297.2,95.4,D,0
51.1302,-92.2479,333.4,1.9,1.4,2011-07-14,1643,Terra,MODIS,0,6.03,296.4,76.3,D,0
52.7751,-96.0361,308.2,3.1,1.7,2011-07-14,1643,Terra,MODIS,57,6.03,290.2,26.2,D,0
57.0067,-91.1197,385.4,2.5,1.5,2011-07-14,1819,Terra,MODIS,87,6.03,298.9,660.1,D,0
56.9944,-91.1312,309.6,2.5,1.5,2011-07-14,1819,Terra,MODIS,46,6.03,295.2,18.6,D,0
60.8527,-104.4452,328,1,1,2011-07-14,1819,Terra,MODIS,0,6.03,300.8,21.9,D,0
58.4355,-94.0458,322.5,1.7,1.3,2011-07-14,1819,Terra,MODIS,64,6.03,293.8,31.6,D,0
58.429,-94.0188,320.6,1.7,1.3,2011-07-14,1819,Terra,MODIS,71,6.03,291.1,28.2,D,0
59.7933,-110.1659,337.3,1.3,1.1,2011-07-14,1820,Terra,MODIS,77,6.03,300.5,46.7,D,0
57.6859,-94.3797,316.7,1.8,1.3,2011-07-14,1820,Terra,MODIS,70,6.03,295.1,20.5,D,0
59.8098,-110.1529,356,1.3,1.1,2011-07-14,1820,Terra,MODIS,0,6.03,300.2,104.6,D,0
59.8076,-110.1294,340.1,1.3,1.1,2011-07-14,1820,Terra,MODIS,0,6.03,301.6,55.7,D,0
59.8114,-110.1351,326,1.3,1.1,2011-07-14,1820,Terra,MODIS,57,6.03,299.1,24.8,D,0
59.8034,-110.1622,376.8,1.3,1.1,2011-07-14,1820,Terra,MODIS,0,6.03,304,200.5,D,0
59.8012,-110.1388,359.3,1.3,1.1,2011-07-14,1820,Terra,MODIS,86,6.03,305.6,113.1,D,0
59.791,-110.1424,335.1,1.3,1.1,2011-07-14,1820,Terra,MODIS,87,6.03,303.1,40.3,D,0
59.5182,-113.2334,321.4,1.7,1.3,2011-07-14,1820,Terra,MODIS,25,6.03,296,24.9,D,0
59.4953,-113.2395,338.9,1.7,1.3,2011-07-14,1820,Terra,MODIS,76,6.03,300,67.1,D,0
59.4947,-113.7361,314.1,1.8,1.3,2011-07-14,1820,Terra,MODIS,60,6.03,297.4,16.9,D,0
59.4926,-113.705,318.5,1.8,1.3,2011-07-14,1820,Terra,MODIS,70,6.03,297.5,23.8,D,0
59.4809,-113.7079,334.3,1.8,1.3,2011-07-14,1820,Terra,MODIS,66,6.03,298.2,62.1,D,0
52.0272,-90.7029,317.6,4.1,1.9,2011-07-14,1821,Terra,MODIS,0,6.03,293.3,96.7,D,0
51.1982,-92.3219,311,3.7,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,293.6,52.2,D,0
51.1835,-92.2731,314.5,3.8,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,293.6,67.1,D,0
51.1629,-92.174,320.3,3.8,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,293.7,96.4,D,0
51.1983,-92.262,375.5,3.8,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,297.6,894.5,D,0
51.2129,-92.3106,361.8,3.7,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,295,589.8,D,0
51.1837,-92.2132,325.7,3.8,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,294.9,142.6,D,0
51.1891,-92.1419,325.9,3.8,1.8,2011-07-14,1821,Terra,MODIS,0,6.03,292,154.7,D,0
52.7691,-96.074,317.7,2.2,1.4,2011-07-14,1821,Terra,MODIS,74,6.03,288.5,35.5,D,0
52.7735,-96.035,320.3,2.2,1.4,2011-07-14,1821,Terra,MODIS,67,6.03,289.6,41.3,D,0
52.7812,-96.0658,338.3,2.2,1.4,2011-07-14,1821,Terra,MODIS,90,6.03,291.5,114.7,D,0
52.7792,-96.0618,346.6,2.2,1.4,2011-07-14,1821,Terra,MODIS,94,6.03,292,159.6,D,0
52.8198,-95.9982,328.2,2.2,1.4,2011-07-14,1821,Terra,MODIS,84,6.03,288.1,70.5,D,0
52.8275,-96.0288,353.7,2.2,1.4,2011-07-14,1821,Terra,MODIS,97,6.03,291.5,211.7,D,0
